BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Title,Description,RDataClass,DispatchClass,ResourceName
3.4,TriTrypDB-28_LspMARLEM2494,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LspMARLEM2494/gff/data/TriTrypDB-28_LspMARLEM2494.gff,28,Leishmania sp. MAR LEM2494,1303197,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Leishmania sp. MAR LEM2494,TriTrypDB 28 transcript information for Leishmania sp. MAR LEM2494,GRanges,GRanges,TriTrypDB-28_LspMARLEM2494.rda
3.4,TriTrypDB-28_LtropicaL590,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LtropicaL590/gff/data/TriTrypDB-28_LtropicaL590.gff,28,Leishmania tropica L590,1206058,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Leishmania tropica L590,TriTrypDB 28 transcript information for Leishmania tropica L590,GRanges,GRanges,TriTrypDB-28_LtropicaL590.rda
3.4,MicrosporidiaDB-28_NbombycisCQ1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NbombycisCQ1/gff/data/MicrosporidiaDB-28_NbombycisCQ1.gff,28,Nosema bombycis CQ1,578461,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nosema bombycis CQ1,MicrosporidiaDB 28 transcript information for Nosema bombycis CQ1,GRanges,GRanges,MicrosporidiaDB-28_NbombycisCQ1.rda
3.4,ToxoDB-28_NcaninumLIV,GFF,http://ToxoDB.org/common/downloads/Current_Release/NcaninumLIV/gff/data/ToxoDB-28_NcaninumLIV.gff,28,Neospora caninum Liverpool,572307,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Neospora caninum Liverpool,ToxoDB 28 transcript information for Neospora caninum Liverpool,GRanges,GRanges,ToxoDB-28_NcaninumLIV.rda
3.4,MicrosporidiaDB-28_NceranaeBRL01,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NceranaeBRL01/gff/data/MicrosporidiaDB-28_NceranaeBRL01.gff,28,Nosema ceranae BRL01,578460,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nosema ceranae BRL01,MicrosporidiaDB 28 transcript information for Nosema ceranae BRL01,GRanges,GRanges,MicrosporidiaDB-28_NceranaeBRL01.rda
3.4,MicrosporidiaDB-28_NematocidaSp1ERTm2,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NematocidaSp1ERTm2/gff/data/MicrosporidiaDB-28_NematocidaSp1ERTm2.gff,28,Nematocida sp. 1 ERTm2,944018,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nematocida sp. 1 ERTm2,MicrosporidiaDB 28 transcript information for Nematocida sp. 1 ERTm2,GRanges,GRanges,MicrosporidiaDB-28_NematocidaSp1ERTm2.rda
3.4,MicrosporidiaDB-28_NparisiiERTm1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm1/gff/data/MicrosporidiaDB-28_NparisiiERTm1.gff,28,Nematocida parisii ERTm1,881290,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nematocida parisii ERTm1,MicrosporidiaDB 28 transcript information for Nematocida parisii ERTm1,GRanges,GRanges,MicrosporidiaDB-28_NparisiiERTm1.rda
3.4,MicrosporidiaDB-28_NparisiiERTm3,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm3/gff/data/MicrosporidiaDB-28_NparisiiERTm3.gff,28,Nematocida parisii ERTm3,935791,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nematocida parisii ERTm3,MicrosporidiaDB 28 transcript information for Nematocida parisii ERTm3,GRanges,GRanges,MicrosporidiaDB-28_NparisiiERTm3.rda
3.4,MicrosporidiaDB-28_Nsp1ERTm6,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Nsp1ERTm6/gff/data/MicrosporidiaDB-28_Nsp1ERTm6.gff,28,Nematocida sp. 1 ERTm6,1138374,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Nematocida sp. 1 ERTm6,MicrosporidiaDB 28 transcript information for Nematocida sp. 1 ERTm6,GRanges,GRanges,MicrosporidiaDB-28_Nsp1ERTm6.rda
3.4,MicrosporidiaDB-28_OcolligataOC4,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/OcolligataOC4/gff/data/MicrosporidiaDB-28_OcolligataOC4.gff,28,Ordospora colligata OC4,1354746,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Ordospora colligata OC4,MicrosporidiaDB 28 transcript information for Ordospora colligata OC4,GRanges,GRanges,MicrosporidiaDB-28_OcolligataOC4.rda
3.4,PlasmoDB-28_PbergheiANKA,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PbergheiANKA/gff/data/PlasmoDB-28_PbergheiANKA.gff,28,Plasmodium berghei ANKA,5823,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium berghei ANKA,PlasmoDB 28 transcript information for Plasmodium berghei ANKA,GRanges,GRanges,PlasmoDB-28_PbergheiANKA.rda
3.4,PlasmoDB-28_Pchabaudichabaudi,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pchabaudichabaudi/gff/data/PlasmoDB-28_Pchabaudichabaudi.gff,28,Plasmodium chabaudi chabaudi,31271,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium chabaudi chabaudi,PlasmoDB 28 transcript information for Plasmodium chabaudi chabaudi,GRanges,GRanges,PlasmoDB-28_Pchabaudichabaudi.rda
3.4,PlasmoDB-28_PcynomolgiB,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PcynomolgiB/gff/data/PlasmoDB-28_PcynomolgiB.gff,28,Plasmodium cynomolgi strain B,1120755,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium cynomolgi strain B,PlasmoDB 28 transcript information for Plasmodium cynomolgi strain B,GRanges,GRanges,PlasmoDB-28_PcynomolgiB.rda
3.4,PlasmoDB-28_Pfalciparum3D7,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pfalciparum3D7/gff/data/PlasmoDB-28_Pfalciparum3D7.gff,28,Plasmodium falciparum 3D7,36329,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium falciparum 3D7,PlasmoDB 28 transcript information for Plasmodium falciparum 3D7,GRanges,GRanges,PlasmoDB-28_Pfalciparum3D7.rda
3.4,PlasmoDB-28_PknowlesiH,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PknowlesiH/gff/data/PlasmoDB-28_PknowlesiH.gff,28,Plasmodium knowlesi strain H,5851,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium knowlesi strain H,PlasmoDB 28 transcript information for Plasmodium knowlesi strain H,GRanges,GRanges,PlasmoDB-28_PknowlesiH.rda
3.4,PlasmoDB-28_PvivaxSal1,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PvivaxSal1/gff/data/PlasmoDB-28_PvivaxSal1.gff,28,Plasmodium vivax Sal-1,126793,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium vivax Sal-1,PlasmoDB 28 transcript information for Plasmodium vivax Sal-1,GRanges,GRanges,PlasmoDB-28_PvivaxSal1.rda
3.4,PlasmoDB-28_Pyoeliiyoelii17XNL,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pyoeliiyoelii17XNL/gff/data/PlasmoDB-28_Pyoeliiyoelii17XNL.gff,28,Plasmodium yoelii yoelii 17XNL,352914,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Plasmodium yoelii yoelii 17XNL,PlasmoDB 28 transcript information for Plasmodium yoelii yoelii 17XNL,GRanges,GRanges,PlasmoDB-28_Pyoeliiyoelii17XNL.rda
3.4,MicrosporidiaDB-28_Slophii42_110,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Slophii42_110/gff/data/MicrosporidiaDB-28_Slophii42_110.gff,28,Spraguea lophii 42_110,1358809,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Spraguea lophii 42_110,MicrosporidiaDB 28 transcript information for Spraguea lophii 42_110,GRanges,GRanges,MicrosporidiaDB-28_Slophii42_110.rda
3.4,PiroplasmaDB-28_TannulataAnkara,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TannulataAnkara/gff/data/PiroplasmaDB-28_TannulataAnkara.gff,28,Theileria annulata strain Ankara,353154,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Theileria annulata strain Ankara,PiroplasmaDB 28 transcript information for Theileria annulata strain Ankara,GRanges,GRanges,PiroplasmaDB-28_TannulataAnkara.rda
3.4,TriTrypDB-28_TbruceiTREU927,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TbruceiTREU927/gff/data/TriTrypDB-28_TbruceiTREU927.gff,28,Trypanosoma brucei TREU927,185431,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma brucei TREU927,TriTrypDB 28 transcript information for Trypanosoma brucei TREU927,GRanges,GRanges,TriTrypDB-28_TbruceiTREU927.rda
3.4,TriTrypDB-28_TbruceigambienseDAL972,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TbruceigambienseDAL972/gff/data/TriTrypDB-28_TbruceigambienseDAL972.gff,28,Trypanosoma brucei gambiense DAL972,679716,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma brucei gambiense DAL972,TriTrypDB 28 transcript information for Trypanosoma brucei gambiense DAL972,GRanges,GRanges,TriTrypDB-28_TbruceigambienseDAL972.rda
3.4,TriTrypDB-28_TcongolenseIL3000,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcongolenseIL3000/gff/data/TriTrypDB-28_TcongolenseIL3000.gff,28,Trypanosoma congolense IL3000,1068625,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma congolense IL3000,TriTrypDB 28 transcript information for Trypanosoma congolense IL3000,GRanges,GRanges,TriTrypDB-28_TcongolenseIL3000.rda
3.4,TriTrypDB-28_TcruziCLBrener,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrener/gff/data/TriTrypDB-28_TcruziCLBrener.gff,28,Trypanosoma cruzi strain CL Brener,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma cruzi strain CL Brener,TriTrypDB 28 transcript information for Trypanosoma cruzi strain CL Brener,GRanges,GRanges,TriTrypDB-28_TcruziCLBrener.rda
3.4,TriTrypDB-28_TcruziCLBrenerEsmeraldo-like,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrenerEsmeraldo-like/gff/data/TriTrypDB-28_TcruziCLBrenerEsmeraldo-like.gff,28,Trypanosoma cruzi CL Brener Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma cruzi CL Brener Esmeraldo-like,TriTrypDB 28 transcript information for Trypanosoma cruzi CL Brener Esmeraldo-like,GRanges,GRanges,TriTrypDB-28_TcruziCLBrenerEsmeraldo-like.rda
3.4,TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziCLBrenerNon-Esmeraldo-like/gff/data/TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like.gff,28,Trypanosoma cruzi CL Brener Non-Esmeraldo-like,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,TriTrypDB 28 transcript information for Trypanosoma cruzi CL Brener Non-Esmeraldo-like,GRanges,GRanges,TriTrypDB-28_TcruziCLBrenerNon-Esmeraldo-like.rda
3.4,TriTrypDB-28_TcruziDm28c,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TcruziDm28c/gff/data/TriTrypDB-28_TcruziDm28c.gff,28,Trypanosoma cruzi Dm28c,1416333,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma cruzi Dm28c,TriTrypDB 28 transcript information for Trypanosoma cruzi Dm28c,GRanges,GRanges,TriTrypDB-28_TcruziDm28c.rda
3.4,ToxoDB-28_TgondiiGT1,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiGT1/gff/data/ToxoDB-28_TgondiiGT1.gff,28,Toxoplasma gondii GT1,507601,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Toxoplasma gondii GT1,ToxoDB 28 transcript information for Toxoplasma gondii GT1,GRanges,GRanges,ToxoDB-28_TgondiiGT1.rda
3.4,ToxoDB-28_TgondiiME49,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiME49/gff/data/ToxoDB-28_TgondiiME49.gff,28,Toxoplasma gondii ME49,508771,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Toxoplasma gondii ME49,ToxoDB 28 transcript information for Toxoplasma gondii ME49,GRanges,GRanges,ToxoDB-28_TgondiiME49.rda
3.4,ToxoDB-28_TgondiiRH,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiRH/gff/data/ToxoDB-28_TgondiiRH.gff,28,Toxoplasma gondii RH,383379,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Toxoplasma gondii RH,ToxoDB 28 transcript information for Toxoplasma gondii RH,GRanges,GRanges,ToxoDB-28_TgondiiRH.rda
3.4,ToxoDB-28_TgondiiVEG,GFF,http://ToxoDB.org/common/downloads/Current_Release/TgondiiVEG/gff/data/ToxoDB-28_TgondiiVEG.gff,28,Toxoplasma gondii VEG,432359,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Toxoplasma gondii VEG,ToxoDB 28 transcript information for Toxoplasma gondii VEG,GRanges,GRanges,ToxoDB-28_TgondiiVEG.rda
3.4,PiroplasmaDB-28_TorientalisShintoku,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TorientalisShintoku/gff/data/PiroplasmaDB-28_TorientalisShintoku.gff,28,Theileria orientalis strain Shintoku,869250,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Theileria orientalis strain Shintoku,PiroplasmaDB 28 transcript information for Theileria orientalis strain Shintoku,GRanges,GRanges,PiroplasmaDB-28_TorientalisShintoku.rda
3.4,PiroplasmaDB-28_TparvaMuguga,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/TparvaMuguga/gff/data/PiroplasmaDB-28_TparvaMuguga.gff,28,Theileria parva strain Muguga,333668,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Theileria parva strain Muguga,PiroplasmaDB 28 transcript information for Theileria parva strain Muguga,GRanges,GRanges,PiroplasmaDB-28_TparvaMuguga.rda
3.4,TriTrypDB-28_TrangeliSC58,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TrangeliSC58/gff/data/TriTrypDB-28_TrangeliSC58.gff,28,Trypanosoma rangeli SC58,429131,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma rangeli SC58,TriTrypDB 28 transcript information for Trypanosoma rangeli SC58,GRanges,GRanges,TriTrypDB-28_TrangeliSC58.rda
3.4,TrichDB-28_TvaginalisG3,GFF,http://TrichDB.org/common/downloads/Current_Release/TvaginalisG3/gff/data/TrichDB-28_TvaginalisG3.gff,28,Trichomonas vaginalis G3,412133,TRUE,TrichDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trichomonas vaginalis G3,TrichDB 28 transcript information for Trichomonas vaginalis G3,GRanges,GRanges,TrichDB-28_TvaginalisG3.rda
3.4,TriTrypDB-28_TvivaxY486,GFF,http://TriTrypDB.org/common/downloads/Current_Release/TvivaxY486/gff/data/TriTrypDB-28_TvivaxY486.gff,28,Trypanosoma vivax Y486,1055687,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Trypanosoma vivax Y486,TriTrypDB 28 transcript information for Trypanosoma vivax Y486,GRanges,GRanges,TriTrypDB-28_TvivaxY486.rda
3.4,CryptoDB-28_VbrassicaformisCCMP3155,GFF,http://CryptoDB.org/common/downloads/Current_Release/VbrassicaformisCCMP3155/gff/data/CryptoDB-28_VbrassicaformisCCMP3155.gff,28,Vitrella brassicaformis CCMP3155,1169540,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Vitrella brassicaformis CCMP3155,CryptoDB 28 transcript information for Vitrella brassicaformis CCMP3155,GRanges,GRanges,CryptoDB-28_VbrassicaformisCCMP3155.rda
3.4,MicrosporidiaDB-28_VcorneaeATCC50505,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/VcorneaeATCC50505/gff/data/MicrosporidiaDB-28_VcorneaeATCC50505.gff,28,Vittaforma corneae ATCC 50505,993615,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Vittaforma corneae ATCC 50505,MicrosporidiaDB 28 transcript information for Vittaforma corneae ATCC 50505,GRanges,GRanges,MicrosporidiaDB-28_VcorneaeATCC50505.rda
3.4,MicrosporidiaDB-28_Vculicisfloridensis,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Vculicisfloridensis/gff/data/MicrosporidiaDB-28_Vculicisfloridensis.gff,28,Vavraia culicis floridensis,948595,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Transcript information for Vavraia culicis floridensis,MicrosporidiaDB 28 transcript information for Vavraia culicis floridensis,GRanges,GRanges,MicrosporidiaDB-28_Vculicisfloridensis.rda
3.4,FungiDB-28_Aaculeatus_ATCC16872,GFF,http://FungiDB.org/common/downloads/Current_Release/Aaculeatus_ATCC16872/gff/data/FungiDB-28_Aaculeatus_ATCC16872.gff,28,Aspergillus aculeatus ATCC 16872,690307,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus aculeatus ATCC 16872,FungiDB 28 annotations for Aspergillus aculeatus ATCC 16872,OrgDb,SQLiteFile,FungiDB-28_Aaculeatus_ATCC16872.rda
3.4,FungiDB-28_Acandida_2VRR,GFF,http://FungiDB.org/common/downloads/Current_Release/Acandida_2VRR/gff/data/FungiDB-28_Acandida_2VRR.gff,28,Albugo candida 2VRR,911350,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Albugo candida 2VRR,FungiDB 28 annotations for Albugo candida 2VRR,OrgDb,SQLiteFile,FungiDB-28_Acandida_2VRR.rda
3.4,FungiDB-28_Acapsulatus_G186AR,GFF,http://FungiDB.org/common/downloads/Current_Release/Acapsulatus_G186AR/gff/data/FungiDB-28_Acapsulatus_G186AR.gff,28,Ajellomyces capsulatus G186AR,447093,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Ajellomyces capsulatus G186AR,FungiDB 28 annotations for Ajellomyces capsulatus G186AR,OrgDb,SQLiteFile,FungiDB-28_Acapsulatus_G186AR.rda
3.4,FungiDB-28_Acapsulatus_NAm1,GFF,http://FungiDB.org/common/downloads/Current_Release/Acapsulatus_NAm1/gff/data/FungiDB-28_Acapsulatus_NAm1.gff,28,Ajellomyces capsulatus NAm1,339724,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Ajellomyces capsulatus NAm1,FungiDB 28 annotations for Ajellomyces capsulatus NAm1,OrgDb,SQLiteFile,FungiDB-28_Acapsulatus_NAm1.rda
3.4,FungiDB-28_Acarbonarius_ITEM5010,GFF,http://FungiDB.org/common/downloads/Current_Release/Acarbonarius_ITEM5010/gff/data/FungiDB-28_Acarbonarius_ITEM5010.gff,28,Aspergillus carbonarius ITEM 5010,602072,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus carbonarius ITEM 5010,FungiDB 28 annotations for Aspergillus carbonarius ITEM 5010,OrgDb,SQLiteFile,FungiDB-28_Acarbonarius_ITEM5010.rda
3.4,FungiDB-28_Aclavatus_NRRL1,GFF,http://FungiDB.org/common/downloads/Current_Release/Aclavatus_NRRL1/gff/data/FungiDB-28_Aclavatus_NRRL1.gff,28,Aspergillus clavatus NRRL 1,344612,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus clavatus NRRL 1,FungiDB 28 annotations for Aspergillus clavatus NRRL 1,OrgDb,SQLiteFile,FungiDB-28_Aclavatus_NRRL1.rda
3.4,FungiDB-28_Aflavus_NRRL3357,GFF,http://FungiDB.org/common/downloads/Current_Release/Aflavus_NRRL3357/gff/data/FungiDB-28_Aflavus_NRRL3357.gff,28,Aspergillus flavus NRRL3357,332952,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus flavus NRRL3357,FungiDB 28 annotations for Aspergillus flavus NRRL3357,OrgDb,SQLiteFile,FungiDB-28_Aflavus_NRRL3357.rda
3.4,FungiDB-28_Afumigatus_Af293,GFF,http://FungiDB.org/common/downloads/Current_Release/Afumigatus_Af293/gff/data/FungiDB-28_Afumigatus_Af293.gff,28,Aspergillus fumigatus Af293,330879,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus fumigatus Af293,FungiDB 28 annotations for Aspergillus fumigatus Af293,OrgDb,SQLiteFile,FungiDB-28_Afumigatus_Af293.rda
3.4,FungiDB-28_Alaibachii_Nc14,GFF,http://FungiDB.org/common/downloads/Current_Release/Alaibachii_Nc14/gff/data/FungiDB-28_Alaibachii_Nc14.gff,28,Albugo laibachii Nc14,890382,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Albugo laibachii Nc14,FungiDB 28 annotations for Albugo laibachii Nc14,OrgDb,SQLiteFile,FungiDB-28_Alaibachii_Nc14.rda
3.4,FungiDB-28_Amacrogynus_ATCC38327,GFF,http://FungiDB.org/common/downloads/Current_Release/Amacrogynus_ATCC38327/gff/data/FungiDB-28_Amacrogynus_ATCC38327.gff,28,Allomyces macrogynus ATCC 38327,578462,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Allomyces macrogynus ATCC 38327,FungiDB 28 annotations for Allomyces macrogynus ATCC 38327,OrgDb,SQLiteFile,FungiDB-28_Amacrogynus_ATCC38327.rda
3.4,FungiDB-28_Anidulans_FGSCA4,GFF,http://FungiDB.org/common/downloads/Current_Release/Anidulans_FGSCA4/gff/data/FungiDB-28_Anidulans_FGSCA4.gff,28,Aspergillus nidulans FGSC A4,227321,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus nidulans FGSC A4,FungiDB 28 annotations for Aspergillus nidulans FGSC A4,OrgDb,SQLiteFile,FungiDB-28_Anidulans_FGSCA4.rda
3.4,FungiDB-28_Aniger_ATCC1015,GFF,http://FungiDB.org/common/downloads/Current_Release/Aniger_ATCC1015/gff/data/FungiDB-28_Aniger_ATCC1015.gff,28,Aspergillus niger ATCC 1015,380704,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus niger ATCC 1015,FungiDB 28 annotations for Aspergillus niger ATCC 1015,OrgDb,SQLiteFile,FungiDB-28_Aniger_ATCC1015.rda
3.4,FungiDB-28_Aniger_CBS513-88,GFF,http://FungiDB.org/common/downloads/Current_Release/Aniger_CBS513-88/gff/data/FungiDB-28_Aniger_CBS513-88.gff,28,Aspergillus niger CBS 513.88,425011,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus niger CBS 513.88,FungiDB 28 annotations for Aspergillus niger CBS 513.88,OrgDb,SQLiteFile,FungiDB-28_Aniger_CBS513-88.rda
3.4,FungiDB-28_AoryzaeRIB40,GFF,http://FungiDB.org/common/downloads/Current_Release/AoryzaeRIB40/gff/data/FungiDB-28_AoryzaeRIB40.gff,28,Aspergillus oryzae RIB40,510516,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus oryzae RIB40,FungiDB 28 annotations for Aspergillus oryzae RIB40,OrgDb,SQLiteFile,FungiDB-28_AoryzaeRIB40.rda
3.4,FungiDB-28_Aterreus_NIH2624,GFF,http://FungiDB.org/common/downloads/Current_Release/Aterreus_NIH2624/gff/data/FungiDB-28_Aterreus_NIH2624.gff,28,Aspergillus terreus NIH2624,341663,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Aspergillus terreus NIH2624,FungiDB 28 annotations for Aspergillus terreus NIH2624,OrgDb,SQLiteFile,FungiDB-28_Aterreus_NIH2624.rda
3.4,FungiDB-28_Bdendrobatidis_JEL423,GFF,http://FungiDB.org/common/downloads/Current_Release/Bdendrobatidis_JEL423/gff/data/FungiDB-28_Bdendrobatidis_JEL423.gff,28,Batrachochytrium dendrobatidis JEL423,403673,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Batrachochytrium dendrobatidis JEL423,FungiDB 28 annotations for Batrachochytrium dendrobatidis JEL423,OrgDb,SQLiteFile,FungiDB-28_Bdendrobatidis_JEL423.rda
3.4,FungiDB-28_Bfuckeliana_B05-10,GFF,http://FungiDB.org/common/downloads/Current_Release/Bfuckeliana_B05-10/gff/data/FungiDB-28_Bfuckeliana_B05-10.gff,28,Botryotinia fuckeliana B05.10,332648,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Botryotinia fuckeliana B05.10,FungiDB 28 annotations for Botryotinia fuckeliana B05.10,OrgDb,SQLiteFile,FungiDB-28_Bfuckeliana_B05-10.rda
3.4,FungiDB-28_Calbicans_SC5314,GFF,http://FungiDB.org/common/downloads/Current_Release/Calbicans_SC5314/gff/data/FungiDB-28_Calbicans_SC5314.gff,28,Candida albicans SC5314,237561,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Candida albicans SC5314,FungiDB 28 annotations for Candida albicans SC5314,OrgDb,SQLiteFile,FungiDB-28_Calbicans_SC5314.rda
3.4,FungiDB-28_Ccinerea_okay7-130,GFF,http://FungiDB.org/common/downloads/Current_Release/Ccinerea_okay7-130/gff/data/FungiDB-28_Ccinerea_okay7-130.gff,28,Coprinopsis cinerea okayama7#130,240176,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Coprinopsis cinerea okayama7#130,FungiDB 28 annotations for Coprinopsis cinerea okayama7#130,OrgDb,SQLiteFile,FungiDB-28_Ccinerea_okay7-130.rda
3.4,FungiDB-28_Cgattii_R265,GFF,http://FungiDB.org/common/downloads/Current_Release/Cgattii_R265/gff/data/FungiDB-28_Cgattii_R265.gff,28,Cryptococcus gattii R265,294750,TRUE,FungiDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Cryptococcus gattii R265,FungiDB 28 annotations for Cryptococcus gattii R265,OrgDb,SQLiteFile,FungiDB-28_Cgattii_R265.rda
