BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,Genus,Sp,BsgenomeFile,GrangesFile,OrganismdbiFile,OrgdbFile,TxdbFile,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,TriTrypDB-44_LmajorFriedlin,9378,8399,GFF,http://TriTrypDB.org/common/downloads/release-44/LmajorFriedlin/gff/data/TriTrypDB-44_LmajorFriedlin.gff,44,Leishmania major strain Friedlin,347515,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.major.Friedlin.v44,GRanges.Leishmania.major.Friedlin.v44.rda,tritrypdb.Leishmania.major.Friedlin.v44,org.Lmajor.Friedlin.v44.eg.db,TxDb.Leishmania.major.Friedlin.TriTrypDB.v44,strain.Friedlin,Leishmania major Friedlin,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.major.Friedlin.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.Friedlin.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.major.Friedlin.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lmajor.Friedlin.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.major.Friedlin.TriTrypDB.v44.sqlite,Leishmania major strain Friedlin,Transcript information for Leishmania major Friedlin,TriTrypDB 44 transcript information for Leishmania major Friedlin,GRanges,GRanges,GRanges.Leishmania.major.Friedlin.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.Friedlin.v44.rda
3.9,TriTrypDB-44_LmajorLV39c5,9101,8926,GFF,http://TriTrypDB.org/common/downloads/release-44/LmajorLV39c5/gff/data/TriTrypDB-44_LmajorLV39c5.gff,44,Leishmania major strain LV39c5,860569,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.major.LV39c5.v44,GRanges.Leishmania.major.LV39c5.v44.rda,tritrypdb.Leishmania.major.LV39c5.v44,org.Lmajor.LV39c5.v44.eg.db,TxDb.Leishmania.major.LV39c5.TriTrypDB.v44,strain.LV39c5,Leishmania major LV39c5,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.major.LV39c5.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.LV39c5.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.major.LV39c5.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lmajor.LV39c5.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.major.LV39c5.TriTrypDB.v44.sqlite,Leishmania major strain LV39c5,Transcript information for Leishmania major LV39c5,TriTrypDB 44 transcript information for Leishmania major LV39c5,GRanges,GRanges,GRanges.Leishmania.major.LV39c5.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.LV39c5.v44.rda
3.9,TriTrypDB-44_LmajorSD75.1,8931,8785,GFF,http://TriTrypDB.org/common/downloads/release-44/LmajorSD75.1/gff/data/TriTrypDB-44_LmajorSD75.1.gff,44,Leishmania major strain SD 75.1,860570,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.major.SD.75.1.v44,GRanges.Leishmania.major.SD.75.1.v44.rda,tritrypdb.Leishmania.major.SD.75.1.v44,org.Lmajor.SD.75.1.v44.eg.db,TxDb.Leishmania.major.SD.75.1.TriTrypDB.v44,strain.SD.75.1,Leishmania major SD 75 1,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.major.SD.75.1.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.SD.75.1.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.major.SD.75.1.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lmajor.SD.75.1.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.major.SD.75.1.TriTrypDB.v44.sqlite,Leishmania major strain SD 75.1,Transcript information for Leishmania major SD 75 1,TriTrypDB 44 transcript information for Leishmania major SD 75 1,GRanges,GRanges,GRanges.Leishmania.major.SD.75.1.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.major.SD.75.1.v44.rda
3.9,TriTrypDB-44_LmexicanaMHOMGT2001U1103,8677,8239,GFF,http://TriTrypDB.org/common/downloads/release-44/LmexicanaMHOMGT2001U1103/gff/data/TriTrypDB-44_LmexicanaMHOMGT2001U1103.gff,44,Leishmania mexicana MHOM/GT/2001/U1103,929439,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.mexicana.MHOMGT2001U1103.v44,GRanges.Leishmania.mexicana.MHOMGT2001U1103.v44.rda,tritrypdb.Leishmania.mexicana.MHOMGT2001U1103.v44,org.Lmexicana.MHOMGT2001U1103.v44.eg.db,TxDb.Leishmania.mexicana.MHOMGT2001U1103.TriTrypDB.v44,MHOMGT2001U1103,Leishmania mexicana MHOMGT2001U1103,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.mexicana.MHOMGT2001U1103.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.mexicana.MHOMGT2001U1103.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.mexicana.MHOMGT2001U1103.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lmexicana.MHOMGT2001U1103.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.mexicana.MHOMGT2001U1103.TriTrypDB.v44.sqlite,Leishmania mexicana MHOM/GT/2001/U1103,Transcript information for Leishmania mexicana MHOMGT2001U1103,TriTrypDB 44 transcript information for Leishmania mexicana MHOMGT2001U1103,GRanges,GRanges,GRanges.Leishmania.mexicana.MHOMGT2001U1103.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.mexicana.MHOMGT2001U1103.v44.rda
3.9,TriTrypDB-44_LpanamensisMHOMCOL81L13,8778,8507,GFF,http://TriTrypDB.org/common/downloads/release-44/LpanamensisMHOMCOL81L13/gff/data/TriTrypDB-44_LpanamensisMHOMCOL81L13.gff,44,Leishmania panamensis MHOM/COL/81/L13,1295824,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.panamensis.MHOMCOL81L13.v44,GRanges.Leishmania.panamensis.MHOMCOL81L13.v44.rda,tritrypdb.Leishmania.panamensis.MHOMCOL81L13.v44,org.Lpanamensis.MHOMCOL81L13.v44.eg.db,TxDb.Leishmania.panamensis.MHOMCOL81L13.TriTrypDB.v44,MHOMCOL81L13,Leishmania panamensis MHOMCOL81L13,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.panamensis.MHOMCOL81L13.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.panamensis.MHOMCOL81L13.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.panamensis.MHOMCOL81L13.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lpanamensis.MHOMCOL81L13.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.panamensis.MHOMCOL81L13.TriTrypDB.v44.sqlite,Leishmania panamensis MHOM/COL/81/L13,Transcript information for Leishmania panamensis MHOMCOL81L13,TriTrypDB 44 transcript information for Leishmania panamensis MHOMCOL81L13,GRanges,GRanges,GRanges.Leishmania.panamensis.MHOMCOL81L13.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.panamensis.MHOMCOL81L13.v44.rda
3.9,TriTrypDB-44_LspMARLEM2494,8581,8241,GFF,http://TriTrypDB.org/common/downloads/release-44/LspMARLEM2494/gff/data/TriTrypDB-44_LspMARLEM2494.gff,44,Leishmania sp. MAR LEM2494,1303197,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.sp.MAR.LEM2494.v44,GRanges.Leishmania.sp.MAR.LEM2494.v44.rda,tritrypdb.Leishmania.sp.MAR.LEM2494.v44,org.Lsp.MAR.LEM2494.v44.eg.db,TxDb.Leishmania.sp.MAR.LEM2494.TriTrypDB.v44,MAR.LEM2494,Leishmania sp MAR LEM2494,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.sp.MAR.LEM2494.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.sp.MAR.LEM2494.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.sp.MAR.LEM2494.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Lsp.MAR.LEM2494.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.sp.MAR.LEM2494.TriTrypDB.v44.sqlite,Leishmania sp. MAR LEM2494,Transcript information for Leishmania sp MAR LEM2494,TriTrypDB 44 transcript information for Leishmania sp MAR LEM2494,GRanges,GRanges,GRanges.Leishmania.sp.MAR.LEM2494.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.sp.MAR.LEM2494.v44.rda
3.9,TriTrypDB-44_LtropicaL590,8938,8725,GFF,http://TriTrypDB.org/common/downloads/release-44/LtropicaL590/gff/data/TriTrypDB-44_LtropicaL590.gff,44,Leishmania tropica L590,1206058,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Leishmania.tropica.L590.v44,GRanges.Leishmania.tropica.L590.v44.rda,tritrypdb.Leishmania.tropica.L590.v44,org.Ltropica.L590.v44.eg.db,TxDb.Leishmania.tropica.L590.TriTrypDB.v44,L590,Leishmania tropica L590,,,EuPathDB/BSgenome/3.9/BSGenome.Leishmania.tropica.L590.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Leishmania.tropica.L590.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Leishmania.tropica.L590.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Ltropica.L590.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Leishmania.tropica.L590.TriTrypDB.v44.sqlite,Leishmania tropica L590,Transcript information for Leishmania tropica L590,TriTrypDB 44 transcript information for Leishmania tropica L590,GRanges,GRanges,GRanges.Leishmania.tropica.L590.v44.rda,EuPathDB/GRanges/3.9/GRanges.Leishmania.tropica.L590.v44.rda
3.9,TriTrypDB-44_TbruceiTREU927,11703,11034,GFF,http://TriTrypDB.org/common/downloads/release-44/TbruceiTREU927/gff/data/TriTrypDB-44_TbruceiTREU927.gff,44,Trypanosoma brucei brucei TREU927,185431,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.brucei.brucei.TREU927.v44,GRanges.Trypanosoma.brucei.brucei.TREU927.v44.rda,tritrypdb.Trypanosoma.brucei.brucei.TREU927.v44,org.Tbrucei.brucei.TREU927.v44.eg.db,TxDb.Trypanosoma.brucei.brucei.TREU927.TriTrypDB.v44,brucei.TREU927,Trypanosoma brucei brucei TREU927,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.brucei.brucei.TREU927.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.brucei.TREU927.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.brucei.brucei.TREU927.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tbrucei.brucei.TREU927.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.brucei.brucei.TREU927.TriTrypDB.v44.sqlite,Trypanosoma brucei brucei TREU927,Transcript information for Trypanosoma brucei brucei TREU927,TriTrypDB 44 transcript information for Trypanosoma brucei brucei TREU927,GRanges,GRanges,GRanges.Trypanosoma.brucei.brucei.TREU927.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.brucei.TREU927.v44.rda
3.9,TriTrypDB-44_TbruceigambienseDAL972,8082,7988,GFF,http://TriTrypDB.org/common/downloads/release-44/TbruceigambienseDAL972/gff/data/TriTrypDB-44_TbruceigambienseDAL972.gff,44,Trypanosoma brucei gambiense DAL972,679716,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.brucei.gambiense.DAL972.v44,GRanges.Trypanosoma.brucei.gambiense.DAL972.v44.rda,tritrypdb.Trypanosoma.brucei.gambiense.DAL972.v44,org.Tbrucei.gambiense.DAL972.v44.eg.db,TxDb.Trypanosoma.brucei.gambiense.DAL972.TriTrypDB.v44,gambiense.DAL972,Trypanosoma brucei gambiense DAL972,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.brucei.gambiense.DAL972.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.gambiense.DAL972.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.brucei.gambiense.DAL972.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tbrucei.gambiense.DAL972.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.brucei.gambiense.DAL972.TriTrypDB.v44.sqlite,Trypanosoma brucei gambiense DAL972,Transcript information for Trypanosoma brucei gambiense DAL972,TriTrypDB 44 transcript information for Trypanosoma brucei gambiense DAL972,GRanges,GRanges,GRanges.Trypanosoma.brucei.gambiense.DAL972.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.brucei.gambiense.DAL972.v44.rda
3.9,TriTrypDB-44_TcongolenseIL3000,11792,11555,GFF,http://TriTrypDB.org/common/downloads/release-44/TcongolenseIL3000/gff/data/TriTrypDB-44_TcongolenseIL3000.gff,44,Trypanosoma congolense IL3000,1068625,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.congolense.IL3000.v44,GRanges.Trypanosoma.congolense.IL3000.v44.rda,tritrypdb.Trypanosoma.congolense.IL3000.v44,org.Tcongolense.IL3000.v44.eg.db,TxDb.Trypanosoma.congolense.IL3000.TriTrypDB.v44,IL3000,Trypanosoma congolense IL3000,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.congolense.IL3000.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.congolense.IL3000.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.congolense.IL3000.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tcongolense.IL3000.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.congolense.IL3000.TriTrypDB.v44.sqlite,Trypanosoma congolense IL3000,Transcript information for Trypanosoma congolense IL3000,TriTrypDB 44 transcript information for Trypanosoma congolense IL3000,GRanges,GRanges,GRanges.Trypanosoma.congolense.IL3000.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.congolense.IL3000.v44.rda
3.9,TriTrypDB-44_TcruziJRcl4,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-44/TcruziJRcl4/gff/data/TriTrypDB-44_TcruziJRcl4.gff,44,Trypanosoma cruzi JR cl. 4,914063,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.JR.cl.4.v44,GRanges.Trypanosoma.cruzi.JR.cl.4.v44.rda,tritrypdb.Trypanosoma.cruzi.JR.cl.4.v44,org.Tcruzi.JR.cl.4.v44.eg.db,TxDb.Trypanosoma.cruzi.JR.cl.4.TriTrypDB.v44,JR.cl.4,Trypanosoma cruzi JR cl 4,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.cruzi.JR.cl.4.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.JR.cl.4.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.cruzi.JR.cl.4.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tcruzi.JR.cl.4.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.cruzi.JR.cl.4.TriTrypDB.v44.sqlite,Trypanosoma cruzi JR cl. 4,Transcript information for Trypanosoma cruzi JR cl 4,TriTrypDB 44 transcript information for Trypanosoma cruzi JR cl 4,GRanges,GRanges,GRanges.Trypanosoma.cruzi.JR.cl.4.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.JR.cl.4.v44.rda
3.9,TriTrypDB-44_TcruziTulacl2,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-44/TcruziTulacl2/gff/data/TriTrypDB-44_TcruziTulacl2.gff,44,Trypanosoma cruzi Tula cl2,1206070,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Tula.cl2.v44,GRanges.Trypanosoma.cruzi.Tula.cl2.v44.rda,tritrypdb.Trypanosoma.cruzi.Tula.cl2.v44,org.Tcruzi.Tula.cl2.v44.eg.db,TxDb.Trypanosoma.cruzi.Tula.cl2.TriTrypDB.v44,Tula.cl2,Trypanosoma cruzi Tula cl2,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.cruzi.Tula.cl2.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Tula.cl2.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.cruzi.Tula.cl2.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tcruzi.Tula.cl2.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.cruzi.Tula.cl2.TriTrypDB.v44.sqlite,Trypanosoma cruzi Tula cl2,Transcript information for Trypanosoma cruzi Tula cl2,TriTrypDB 44 transcript information for Trypanosoma cruzi Tula cl2,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Tula.cl2.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Tula.cl2.v44.rda
3.9,TriTrypDB-44_TcruziCLBrener,3397,2124,GFF,http://TriTrypDB.org/common/downloads/release-44/TcruziCLBrener/gff/data/TriTrypDB-44_TcruziCLBrener.gff,44,Trypanosoma cruzi strain CL Brener,353153,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.CL.Brener.v44,GRanges.Trypanosoma.cruzi.CL.Brener.v44.rda,tritrypdb.Trypanosoma.cruzi.CL.Brener.v44,org.Tcruzi.CL.Brener.v44.eg.db,TxDb.Trypanosoma.cruzi.CL.Brener.TriTrypDB.v44,strain.CL.Brener,Trypanosoma cruzi CL Brener,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.cruzi.CL.Brener.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.CL.Brener.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.cruzi.CL.Brener.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tcruzi.CL.Brener.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.cruzi.CL.Brener.TriTrypDB.v44.sqlite,Trypanosoma cruzi strain CL Brener,Transcript information for Trypanosoma cruzi CL Brener,TriTrypDB 44 transcript information for Trypanosoma cruzi CL Brener,GRanges,GRanges,GRanges.Trypanosoma.cruzi.CL.Brener.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.CL.Brener.v44.rda
3.9,TriTrypDB-44_TcruziEsmeraldo,NA,NA,GFF,http://TriTrypDB.org/common/downloads/release-44/TcruziEsmeraldo/gff/data/TriTrypDB-44_TcruziEsmeraldo.gff,44,Trypanosoma cruzi strain Esmeraldo,366581,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.cruzi.Esmeraldo.v44,GRanges.Trypanosoma.cruzi.Esmeraldo.v44.rda,tritrypdb.Trypanosoma.cruzi.Esmeraldo.v44,org.Tcruzi.Esmeraldo.v44.eg.db,TxDb.Trypanosoma.cruzi.Esmeraldo.TriTrypDB.v44,strain.Esmeraldo,Trypanosoma cruzi Esmeraldo,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.cruzi.Esmeraldo.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Esmeraldo.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.cruzi.Esmeraldo.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tcruzi.Esmeraldo.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.cruzi.Esmeraldo.TriTrypDB.v44.sqlite,Trypanosoma cruzi strain Esmeraldo,Transcript information for Trypanosoma cruzi Esmeraldo,TriTrypDB 44 transcript information for Trypanosoma cruzi Esmeraldo,GRanges,GRanges,GRanges.Trypanosoma.cruzi.Esmeraldo.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.cruzi.Esmeraldo.v44.rda
3.9,TriTrypDB-44_TrangeliSC58,7479,7100,GFF,http://TriTrypDB.org/common/downloads/release-44/TrangeliSC58/gff/data/TriTrypDB-44_TrangeliSC58.gff,44,Trypanosoma rangeli SC58,429131,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.rangeli.SC58.v44,GRanges.Trypanosoma.rangeli.SC58.v44.rda,tritrypdb.Trypanosoma.rangeli.SC58.v44,org.Trangeli.SC58.v44.eg.db,TxDb.Trypanosoma.rangeli.SC58.TriTrypDB.v44,SC58,Trypanosoma rangeli SC58,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.rangeli.SC58.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.rangeli.SC58.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.rangeli.SC58.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Trangeli.SC58.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.rangeli.SC58.TriTrypDB.v44.sqlite,Trypanosoma rangeli SC58,Transcript information for Trypanosoma rangeli SC58,TriTrypDB 44 transcript information for Trypanosoma rangeli SC58,GRanges,GRanges,GRanges.Trypanosoma.rangeli.SC58.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.rangeli.SC58.v44.rda
3.9,TriTrypDB-44_TvivaxY486,12050,11385,GFF,http://TriTrypDB.org/common/downloads/release-44/TvivaxY486/gff/data/TriTrypDB-44_TvivaxY486.gff,44,Trypanosoma vivax Y486,1055687,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Trypanosoma.vivax.Y486.v44,GRanges.Trypanosoma.vivax.Y486.v44.rda,tritrypdb.Trypanosoma.vivax.Y486.v44,org.Tvivax.Y486.v44.eg.db,TxDb.Trypanosoma.vivax.Y486.TriTrypDB.v44,Y486,Trypanosoma vivax Y486,,,EuPathDB/BSgenome/3.9/BSGenome.Trypanosoma.vivax.Y486.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.vivax.Y486.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Trypanosoma.vivax.Y486.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Tvivax.Y486.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Trypanosoma.vivax.Y486.TriTrypDB.v44.sqlite,Trypanosoma vivax Y486,Transcript information for Trypanosoma vivax Y486,TriTrypDB 44 transcript information for Trypanosoma vivax Y486,GRanges,GRanges,GRanges.Trypanosoma.vivax.Y486.v44.rda,EuPathDB/GRanges/3.9/GRanges.Trypanosoma.vivax.Y486.v44.rda
3.9,TriTrypDB-44_BayalaiB08-376,8126,7287,GFF,http://TriTrypDB.org/common/downloads/release-44/BayalaiB08-376/gff/data/TriTrypDB-44_BayalaiB08-376.gff,44,Blechomonas ayalai,1463230,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Trypanosome:Kinetoplastid:Leishmania,BSGenome.Blechomonas.ayalai.B08.376.v44,GRanges.Blechomonas.ayalai.B08.376.v44.rda,tritrypdb.Blechomonas.ayalai.B08.376.v44,org.Bayalai.B08.376.v44.eg.db,TxDb.Blechomonas.ayalai.B08.376.TriTrypDB.v44,B08.376,Blechomonas ayalai B08 376,,,EuPathDB/BSgenome/3.9/BSGenome.Blechomonas.ayalai.B08.376.v44/single_sequences.2bit,EuPathDB/GRanges/3.9/GRanges.Blechomonas.ayalai.B08.376.v44.rda,EuPathDB/OrganismDbi/3.9/tritrypdb.Blechomonas.ayalai.B08.376.v44/graphInfo.rda,EuPathDB/OrgDb/3.9/org.Bayalai.B08.376.v44.eg.sqlite,EuPathDB/TxDb/3.9/TxDb.Blechomonas.ayalai.B08.376.TriTrypDB.v44.sqlite,Blechomonas ayalai B08-376,Transcript information for Blechomonas ayalai B08 376,TriTrypDB 44 transcript information for Blechomonas ayalai B08 376,GRanges,GRanges,GRanges.Blechomonas.ayalai.B08.376.v44.rda,EuPathDB/GRanges/3.9/GRanges.Blechomonas.ayalai.B08.376.v44.rda
